pc-022,2024-04-11,ereg,success
pc-022,2024-04-13,ereg,success
pc-022,2024-04-14,ereg,success
pc-022,2024-04-15,ereg,success
pc-022,2024-04-15,ereg,success
pc-022,2024-04-16,ereg,success
pc-022,2024-04-18,ereg,success
pc-022,2024-04-18,ereg,success
pc-022,2024-04-21,ereg,success
pc-022,2024-04-21,ereg,success
pc-022,2024-04-22,ereg,failure
pc-022,2024-04-24,ereg,success
pc-022,2024-04-24,ereg,success
pc-022,2024-04-26,ereg,success
pc-022,2024-04-27,ereg,success
pc-022,2024-04-30,ereg,success
pc-022,2024-05-02,ereg,success
pc-022,2024-05-02,ereg,success
pc-022,2024-05-03,ereg,success
pc-022,2024-05-04,ereg,success
pc-022,2024-05-04,ereg,success
pc-022,2024-05-07,ereg,success
pc-022,2024-05-08,ereg,success
pc-022,2024-05-09,ereg,success
pc-022,2024-05-10,ereg,success
pc-022,2024-05-11,ereg,success
pc-022,2024-05-12,ereg,success
pc-022,2024-05-13,ereg,success
pc-022,2024-05-14,ereg,success
pc-022,2024-05-15,ereg,success
pc-022,2024-05-15,ereg,success
pc-022,2024-05-15,ereg,success
pc-022,2024-05-16,ereg,success
pc-022,2024-05-16,ereg,success
pc-022,2024-05-19,ereg,success
pc-022,2024-05-19,ereg,success
pc-022,2024-05-20,ereg,success
pc-022,2024-05-20,ereg,success
pc-022,2024-05-24,ereg,failure
pc-022,2024-05-27,ereg,success
pc-022,2024-05-27,ereg,success
pc-022,2024-05-28,ereg,success
pc-022,2024-05-28,ereg,success
pc-022,2024-05-28,ereg,success
pc-022,2024-05-29,ereg,success
pc-022,2024-05-30,ereg,success
pc-022,2024-05-30,ereg,success
pc-022,2024-05-31,ereg,success
pc-022,2024-05-31,ereg,success
pc-022,2024-06-01,ereg,failure
pc-022,2024-06-01,ereg,success
pc-022,2024-06-03,ereg,success
pc-022,2024-06-04,ereg,success
pc-022,2024-06-06,ereg,success
pc-022,2024-06-08,ereg,success
pc-022,2024-06-08,ereg,failure
pc-022,2024-06-08,ereg,success
pc-022,2024-06-08,ereg,success
pc-022,2024-06-09,ereg,success
pc-022,2024-06-12,ereg,success
pc-022,2024-06-15,ereg,success
pc-022,2024-06-16,ereg,success
pc-022,2024-06-18,ereg,success
pc-022,2024-06-18,ereg,success
pc-022,2024-06-19,ereg,success
pc-022,2024-06-20,ereg,success
pc-022,2024-06-21,ereg,success
pc-022,2024-06-21,ereg,success
pc-022,2024-06-23,ereg,success
pc-022,2024-06-25,ereg,success
pc-022,2024-06-26,ereg,success
pc-022,2024-06-27,ereg,success
pc-022,2024-06-28,ereg,success
pc-022,2024-07-03,ereg,success
pc-022,2024-07-04,ereg,success
pc-022,2024-07-04,ereg,success
pc-022,2024-07-05,ereg,success
pc-022,2024-07-05,ereg,success
pc-022,2024-07-05,ereg,success
pc-022,2024-07-05,ereg,success
pc-022,2024-07-05,ereg,success
pc-022,2024-07-06,ereg,success
pc-022,2024-07-06,ereg,success
pc-022,2024-07-06,ereg,success
pc-022,2024-07-06,ereg,success
pc-022,2024-07-06,ereg,success
pc-022,2024-07-07,ereg,success
pc-022,2024-07-08,ereg,success
pc-022,2024-07-08,ereg,failure
pc-022,2024-07-09,ereg,success
pc-022,2024-07-11,ereg,success
pc-022,2024-07-13,ereg,success
pc-022,2024-07-14,ereg,success
pc-022,2024-07-15,ereg,success
pc-022,2024-07-16,ereg,success
pc-022,2024-07-17,ereg,success
pc-022,2024-07-18,ereg,success
pc-022,2024-07-18,ereg,success
pc-022,2024-07-19,ereg,failure
pc-022,2024-07-20,ereg,success
pc-022,2024-07-22,ereg,success
pc-022,2024-07-22,ereg,failure
pc-022,2024-07-23,ereg,success
pc-022,2024-07-23,ereg,failure
pc-022,2024-07-24,ereg,success
pc-022,2024-07-28,ereg,success
pc-022,2024-07-28,ereg,success
pc-022,2024-07-28,ereg,success
pc-022,2024-07-31,ereg,success
pc-022,2024-07-31,ereg,success
pc-022,2024-08-01,ereg,success
pc-022,2024-08-02,ereg,failure
pc-022,2024-08-03,ereg,success
pc-022,2024-08-03,ereg,success
pc-022,2024-08-05,ereg,success
pc-022,2024-08-05,ereg,success
pc-022,2024-08-06,ereg,success
pc-022,2024-08-07,ereg,success
pc-022,2024-08-07,ereg,success
pc-022,2024-08-09,ereg,success
pc-022,2024-08-10,ereg,success
pc-022,2024-08-11,ereg,success
pc-022,2024-08-14,ereg,success
pc-022,2024-08-15,ereg,success
pc-022,2024-08-16,ereg,success
pc-022,2024-08-17,ereg,success
pc-022,2024-08-18,ereg,success
pc-022,2024-08-20,ereg,success
pc-022,2024-08-20,ereg,success
pc-022,2024-08-20,ereg,success
pc-022,2024-08-25,ereg,success
pc-022,2024-08-25,ereg,success
pc-022,2024-08-26,ereg,success
pc-022,2024-08-26,ereg,success
pc-022,2024-08-28,ereg,success
pc-022,2024-08-28,ereg,success
pc-022,2024-08-30,ereg,success
pc-022,2024-08-31,ereg,success
pc-022,2024-09-01,ereg,success
pc-022,2024-09-01,ereg,success
pc-022,2024-09-01,ereg,success
pc-022,2024-09-01,ereg,success
pc-022,2024-09-04,ereg,success
pc-022,2024-09-07,ereg,success
pc-022,2024-09-08,ereg,success
pc-022,2024-09-09,ereg,success
pc-022,2024-09-10,ereg,success
pc-022,2024-09-10,ereg,failure
pc-022,2024-09-11,ereg,success
pc-022,2024-09-12,ereg,success
pc-022,2024-09-13,ereg,success
pc-022,2024-09-15,ereg,success
pc-022,2024-09-15,ereg,success
pc-022,2024-09-16,ereg,success
pc-022,2024-09-16,ereg,success
pc-022,2024-09-16,ereg,success
pc-022,2024-09-16,ereg,success
pc-022,2024-09-17,ereg,success
pc-022,2024-09-17,ereg,success
pc-022,2024-09-18,ereg,success
pc-022,2024-09-19,ereg,success
pc-022,2024-09-21,ereg,success
pc-022,2024-09-25,ereg,success
pc-022,2024-09-30,ereg,success
pc-022,2024-10-03,ereg,failure
pc-022,2024-10-06,ereg,failure
pc-022,2024-10-07,ereg,success
pc-022,2024-10-10,ereg,success
pc-022,2024-10-10,ereg,failure
pc-022,2024-10-12,ereg,success
pc-022,2024-10-12,ereg,success
pc-022,2024-10-13,ereg,success
pc-022,2024-10-15,ereg,success
pc-022,2024-10-15,ereg,success
pc-022,2024-10-16,ereg,success
pc-022,2024-10-18,ereg,failure
pc-022,2024-10-19,ereg,success
pc-022,2024-10-21,ereg,success
pc-022,2024-10-21,ereg,success
pc-022,2024-10-23,ereg,success
pc-022,2024-10-24,ereg,failure
pc-022,2024-10-25,ereg,success
pc-022,2024-10-26,ereg,success
pc-022,2024-10-27,ereg,success
pc-022,2024-10-27,ereg,success
pc-022,2024-10-29,ereg,success
pc-022,2024-10-29,ereg,success
pc-022,2024-10-29,ereg,success
pc-022,2024-10-29,ereg,success
pc-022,2024-10-30,ereg,success
pc-022,2024-10-30,ereg,success
pc-022,2024-11-01,ereg,success
pc-022,2024-11-02,ereg,success
pc-022,2024-11-02,ereg,success
pc-022,2024-11-03,ereg,success
pc-022,2024-11-05,ereg,success
pc-022,2024-11-06,ereg,success
pc-022,2024-11-09,ereg,failure
pc-022,2024-11-10,ereg,success
pc-022,2024-11-11,ereg,success
pc-022,2024-11-12,ereg,success
pc-022,2024-11-13,ereg,success
pc-022,2024-11-14,ereg,failure
pc-022,2024-11-14,ereg,failure
pc-022,2024-11-14,ereg,success
pc-022,2024-11-16,ereg,failure
pc-022,2024-11-18,ereg,success
pc-022,2024-11-19,ereg,failure
pc-022,2024-11-19,ereg,failure
pc-022,2024-11-20,ereg,success
pc-022,2024-11-22,ereg,success
pc-022,2024-11-22,ereg,success
pc-022,2024-11-22,ereg,success
pc-022,2024-11-23,ereg,success
pc-022,2024-11-24,ereg,success
pc-022,2024-11-27,ereg,success
pc-022,2024-11-28,ereg,success
pc-022,2024-12-02,ereg,success
pc-022,2024-12-04,ereg,success
pc-022,2024-12-04,ereg,success
pc-022,2024-12-06,ereg,success
pc-022,2024-12-07,ereg,success
pc-022,2024-12-08,ereg,success
pc-022,2024-12-09,ereg,success
pc-022,2024-12-11,ereg,success
pc-022,2024-12-11,ereg,success
pc-022,2024-12-11,ereg,success
pc-022,2024-12-13,ereg,success
pc-022,2024-12-14,ereg,failure
pc-022,2024-12-16,ereg,success
pc-022,2024-12-17,ereg,success
pc-022,2024-12-18,ereg,success
pc-022,2024-12-19,ereg,success
pc-022,2024-12-20,ereg,success
pc-022,2024-12-21,ereg,success
pc-022,2024-12-22,ereg,success
pc-022,2024-12-25,ereg,success
pc-022,2024-12-26,ereg,success
pc-022,2024-12-26,ereg,success
pc-022,2024-12-27,ereg,success
pc-022,2024-12-28,ereg,success
pc-022,2024-12-28,ereg,success
pc-022,2024-12-29,ereg,success
pc-022,2024-12-30,ereg,success
